%time SoC_Batt I_Tot_Bus I_to_Batt Air Temp Meth Mic CPU RF
969 0.42562802789 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
970 0.4239911273 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
971 0.42235422671 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
972 0.42071732612 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
973 0.41908042553 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
974 0.41744352494 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
975 0.41580662435 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
976 0.41416972376 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
977 0.41253282317 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
978 0.41089592258 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
979 0.40925902199 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
980 0.4076221214 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
981 0.40598522081 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
982 0.40434832022 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
983 0.40271141963 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
984 0.40107451904 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
985 0.39943761845 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
986 0.39780071786 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
987 0.39616381727 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
988 0.39452691668 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
989 0.39289001609 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
990 0.3912531155 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
991 0.38961621491 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
992 0.38797931432 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
993 0.387969697776 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
994 0.387960081232 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
995 0.387950464689 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
996 0.387940848145 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
997 0.387931231601 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
998 0.387921615057 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
999 0.387307861906 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1000 0.386694108754 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1001 0.386080355602 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1002 0.38546660245 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1003 0.384852849299 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1004 0.384239096147 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1005 0.383625342995 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1006 0.383011589843 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1007 0.382397836691 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1008 0.38178408354 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1009 0.381170330388 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1010 0.380556577236 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1011 0.379942824084 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1012 0.379329070932 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1013 0.378715317781 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1014 0.378101564629 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1015 0.377487811477 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1016 0.376874058325 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1017 0.376260305174 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1018 0.375646552022 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1019 0.37503279887 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1020 0.374419045718 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1021 0.373805292566 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1022 0.373191539415 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1023 0.372577786263 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1024 0.371964033111 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1025 0.371350279959 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1026 0.370736526807 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1027 0.370122773656 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
1028 0.369509020504 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1029 0.369504417979 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1030 0.369499815454 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1031 0.36949521293 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1032 0.369490610405 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1033 0.36948600788 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1034 0.369481405355 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1035 0.369476802831 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1036 0.369472200306 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1037 0.369467597781 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1038 0.369462995257 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1039 0.369458392732 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
1040 0.369453790207 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1041 0.369010438841 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1042 0.368567087475 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1043 0.368123736109 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1044 0.367680384743 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1045 0.367237033377 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
1046 0.366793682011 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1047 0.366790665238 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1048 0.366787648465 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1049 0.366784631693 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1050 0.36678161492 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1051 0.366778598147 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1052 0.366775581375 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1053 0.366772564602 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1054 0.366769547829 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1055 0.366766531057 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1056 0.366763514284 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1057 0.366760497511 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1058 0.366757480739 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1059 0.366754463966 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1060 0.366751447193 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1061 0.366748430421 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1062 0.366745413648 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1063 0.366742396875 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1064 0.366739380103 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1065 0.36673636333 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1066 0.366733346557 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1067 0.366730329785 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1068 0.366727313012 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1069 0.366724296239 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
1070 0.366721279467 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1071 0.366721172486 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1072 0.366721065506 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1073 0.366720958526 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1074 0.366720851546 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1075 0.366720744565 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1076 0.366720637585 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1077 0.366720530605 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1078 0.366720423624 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1079 0.366720316644 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1080 0.366720209664 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1081 0.366720102684 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
1082 0.366719995703 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1083 0.365083095113 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1084 0.363446194523 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1085 0.361809293933 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1086 0.360172393343 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1087 0.358535492753 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1088 0.356898592163 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1089 0.355261691573 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1090 0.353624790983 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1091 0.351987890393 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1092 0.350350989803 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1093 0.348714089213 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1094 0.347077188623 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1095 0.345440288033 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1096 0.343803387443 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1097 0.342166486853 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1098 0.340529586263 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1099 0.338892685673 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1100 0.337255785083 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1101 0.335618884493 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1102 0.333981983903 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1103 0.332345083313 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1104 0.330708182723 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1105 0.329071282133 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1106 0.327434381543 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1107 0.325797480953 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1108 0.324160580363 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1109 0.322523679773 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1110 0.320886779183 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1111 0.319249878593 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
1112 0.317612978003 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1113 0.317603361459 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1114 0.317593744916 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1115 0.317584128372 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1116 0.317574511828 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1117 0.317564895284 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
1118 0.317555278741 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1119 0.316941525589 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1120 0.316327772437 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1121 0.315714019285 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1122 0.315100266134 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1123 0.314486512982 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1124 0.31387275983 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1125 0.313259006678 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1126 0.312645253526 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1127 0.312031500375 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1128 0.311417747223 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1129 0.310803994071 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1130 0.310190240919 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1131 0.309576487768 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1132 0.308962734616 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1133 0.308348981464 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1134 0.307735228312 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1135 0.30712147516 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1136 0.306507722009 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1137 0.305893968857 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1138 0.305280215705 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1139 0.304666462553 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1140 0.304052709401 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1141 0.30343895625 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1142 0.302825203098 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1143 0.302211449946 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1144 0.301597696794 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1145 0.300983943643 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1146 0.300370190491 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1147 0.299756437339 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
1148 0.299142684187 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1149 0.299138081662 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1150 0.299133479138 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1151 0.299128876613 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1152 0.299124274088 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1153 0.299119671564 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1154 0.299115069039 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1155 0.299110466514 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1156 0.299105863989 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1157 0.299101261465 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1158 0.29909665894 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1159 0.299092056415 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
1160 0.29908745389 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1161 0.298644102524 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1162 0.298200751158 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1163 0.297757399792 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1164 0.297314048426 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1165 0.29687069706 0.11 9.22170841429 0.002 0.002 0.002 0.002 0.002 0.1
1166 0.296427345694 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1167 0.296424328921 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1168 0.296421312149 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1169 0.296418295376 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1170 0.296415278603 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1171 0.296412261831 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1172 0.296409245058 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1173 0.296406228285 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1174 0.296403211513 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1175 0.29640019474 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1176 0.296397177967 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1177 0.296394161195 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1178 0.296391144422 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1179 0.296388127649 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1180 0.296385110877 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1181 0.296382094104 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1182 0.296379077331 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1183 0.296376060559 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1184 0.296373043786 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1185 0.296370027013 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1186 0.296367010241 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1187 0.296363993468 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1188 0.296360976695 0.11 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.1
1189 0.296357959923 0.011 0.0627488714286 0.002 0.002 0.002 0.002 0.002 0.001
1190 0.29635494315 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1191 0.29635483617 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1192 0.296354729189 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1193 0.296354622209 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1194 0.296354515229 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1195 0.296354408249 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1196 0.296354301268 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1197 0.296354194288 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1198 0.296354087308 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1199 0.296353980327 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1200 0.296353873347 0.011 0.00222519 0.002 0.002 0.002 0.002 0.002 0.001
1201 0.296353766367 48.209 0.00222519 48.2 0.002 0.002 0.002 0.002 0.001
1202 0.296353659387 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1203 0.294716758797 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1204 0.293079858207 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1205 0.291442957617 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1206 0.289806057027 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1207 0.288169156437 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1208 0.286532255847 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1209 0.284895355257 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1210 0.283258454667 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1211 0.281621554077 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1212 0.279984653486 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1213 0.278347752896 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1214 0.276710852306 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1215 0.275073951716 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1216 0.273437051126 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1217 0.271800150536 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1218 0.270163249946 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1219 0.268526349356 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1220 0.266889448766 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1221 0.265252548176 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1222 0.263615647586 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1223 0.261978746996 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1224 0.260341846406 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1225 0.258704945816 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1226 0.257068045226 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1227 0.255431144636 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1228 0.253794244046 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1229 0.252157343456 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1230 0.250520442866 48.209 34.0475322721 48.2 0.002 0.002 0.002 0.002 0.001
1231 0.248883542276 0.309 34.0475322721 0.002 0.3 0.002 0.002 0.002 0.001
1232 0.247246641686 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1233 0.247237025143 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1234 0.247227408599 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1235 0.247217792055 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1236 0.247208175512 0.309 0.200024109214 0.002 0.3 0.002 0.002 0.002 0.001
1237 0.247198558968 18.009 0.200024109214 0.002 0.002 18 0.002 0.002 0.001
1238 0.247188942424 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1239 0.246575189272 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1240 0.245961436121 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1241 0.245347682969 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1242 0.244733929817 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1243 0.244120176665 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1244 0.243506423513 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1245 0.242892670362 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1246 0.24227891721 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1247 0.241665164058 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1248 0.241051410906 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1249 0.240437657754 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1250 0.239823904603 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1251 0.239210151451 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1252 0.238596398299 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1253 0.237982645147 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1254 0.237368891996 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1255 0.236755138844 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1256 0.236141385692 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1257 0.23552763254 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1258 0.234913879388 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1259 0.234300126237 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1260 0.233686373085 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1261 0.233072619933 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1262 0.232458866781 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1263 0.231845113629 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1264 0.231231360478 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1265 0.230617607326 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1266 0.230003854174 18.009 12.7660655571 0.002 0.002 18 0.002 0.002 0.001
1267 0.229390101022 0.159 12.7660655571 0.002 0.002 0.002 0.15 0.002 0.001
1268 0.228776347871 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1269 0.228771745346 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1270 0.228767142821 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1271 0.228762540296 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1272 0.228757937772 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1273 0.228753335247 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1274 0.228748732722 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1275 0.228744130197 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1276 0.228739527673 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1277 0.228734925148 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1278 0.228730322623 0.159 0.0957325144286 0.002 0.002 0.002 0.15 0.002 0.001
1279 0.228725720098 13.009 0.0957325144286 0.002 0.002 0.002 0.002 13 0.001
1280 0.228721117574 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1281 0.228277766208 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
1282 0.227834414842 13.009 9.22170841429 0.002 0.002 0.002 0.002 13 0.001
