%time Master_Adderess Master_Data Bus_Data
37200 101 1 1
37230 201 1 1
37236 301 1 1
37266 401 1 1
37284 501 1 1
37320 101 1 1
37350 201 1 1
37356 301 1 1
37386 401 1 1
37404 501 1 1
37440 101 1 1
37470 201 1 1
37476 301 1 1
37506 401 1 1
37524 501 1 1
37560 101 1 1
37590 201 1 1
37596 301 1 1
37626 401 1 1
37644 501 1 1
37680 101 1 1
37710 201 1 1
37716 301 1 1
37746 401 1 1
37764 501 1 1
37800 101 1 1
37830 201 1 1
37836 301 1 1
37866 401 1 1
37884 501 1 1
37920 101 1 1
37950 201 1 1
37956 301 1 1
37986 401 1 1
38004 501 1 1
38040 101 1 1
38070 201 1 1
38076 301 1 1
38106 401 1 1
38124 501 1 1
38160 101 1 1
38190 201 1 1
38196 301 1 1
38226 401 1 1
38244 501 1 1
38280 101 1 1
38310 201 1 1
38316 301 1 1
38346 401 1 1
38364 501 1 1
38400 101 1 1
38430 201 1 1
38436 301 1 1
38466 401 1 1
38484 501 1 1
38520 101 1 1
38550 201 1 1
38556 301 1 1
38586 401 1 1
38604 501 1 1
38640 101 1 1
38670 201 1 1
38676 301 1 1
38706 401 1 1
38724 501 1 1
38760 101 1 1
38790 201 1 1
38796 301 1 1
38826 401 1 1
38844 501 1 1
38880 101 1 1
38910 201 1 1
38916 301 1 1
38946 401 1 1
38964 501 1 1
39000 101 1 1
39030 201 1 1
39036 301 1 1
39066 401 1 1
39084 501 1 1
39120 101 1 1
39150 201 1 1
39156 301 1 1
39186 401 1 1
39204 501 1 1
39240 101 1 1
39270 201 1 1
39276 301 1 1
39306 401 1 1
39324 501 1 1
39360 101 1 1
39390 201 1 1
39396 301 1 1
39426 401 1 1
39444 501 1 1
39480 101 1 1
39510 201 1 1
39516 301 1 1
39546 401 1 1
39564 501 1 1
39600 101 1 1
39630 201 1 1
39636 301 1 1
39666 401 1 1
39684 501 1 1
39720 101 1 1
39750 201 1 1
39756 301 1 1
39786 401 1 1
39804 501 1 1
39840 101 1 1
39870 201 1 1
39876 301 1 1
39906 401 1 1
39924 501 1 1
39960 101 1 1
39990 201 1 1
39996 301 1 1
40026 401 1 1
40044 501 1 1
40080 101 1 1
40110 201 1 1
40116 301 1 1
40146 401 1 1
40164 501 1 1
40200 101 1 1
40230 201 1 1
40236 301 1 1
40266 401 1 1
40284 501 1 1
40320 101 1 1
40350 201 1 1
40356 301 1 1
40386 401 1 1
40404 501 1 1
40440 101 1 1
40470 201 1 1
40476 301 1 1
40506 401 1 1
40524 501 1 1
40560 101 1 1
40590 201 1 1
40596 301 1 1
40626 401 1 1
40644 501 1 1
40680 101 1 1
40710 201 1 1
40716 301 1 1
40746 401 1 1
40764 501 1 1
40800 101 1 1
40830 201 1 1
40836 301 1 1
40866 401 1 1
40884 501 1 1
40920 101 1 1
40950 201 1 1
40956 301 1 1
40986 401 1 1
41004 501 1 1
41040 101 1 1
41070 201 1 1
41076 301 1 1
41106 401 1 1
41124 501 1 1
41160 101 1 1
41190 201 1 1
41196 301 1 1
41226 401 1 1
41244 501 1 1
41280 101 1 1
41310 201 1 1
41316 301 1 1
41346 401 1 1
41364 501 1 1
41400 101 1 1
41430 201 1 1
41436 301 1 1
41466 401 1 1
41484 501 1 1
41520 101 1 1
41550 201 1 1
41556 301 1 1
41586 401 1 1
41604 501 1 1
41640 101 1 1
41670 201 1 1
41676 301 1 1
41706 401 1 1
41724 501 1 1
41760 101 1 1
41790 201 1 1
41796 301 1 1
41826 401 1 1
41844 501 1 1
41880 101 1 1
41910 201 1 1
41916 301 1 1
41946 401 1 1
41964 501 1 1
42000 101 1 1
42030 201 1 1
42036 301 1 1
42066 401 1 1
42084 501 1 1
42120 101 1 1
42150 201 1 1
42156 301 1 1
42186 401 1 1
42204 501 1 1
42240 101 1 1
42270 201 1 1
42276 301 1 1
42306 401 1 1
42324 501 1 1
42360 101 1 1
42390 201 1 1
42396 301 1 1
42426 401 1 1
42444 501 1 1
42480 101 1 1
42510 201 1 1
42516 301 1 1
42546 401 1 1
42564 501 1 1
42600 101 1 1
42630 201 1 1
42636 301 1 1
42666 401 1 1
42684 501 1 1
42720 101 1 1
42750 201 1 1
42756 301 1 1
42786 401 1 1
42804 501 1 1
42840 101 1 1
42870 201 1 1
42876 301 1 1
42906 401 1 1
42924 501 1 1
42960 101 1 1
42990 201 1 1
42996 301 1 1
43026 401 1 1
43044 501 1 1
43080 101 1 1
43110 201 1 1
43116 301 1 1
43146 401 1 1
43164 501 1 1
43200 101 1 1
43230 201 1 1
43236 301 1 1
43266 401 1 1
43284 501 1 1
43320 101 1 1
43350 201 1 1
43356 301 1 1
43386 401 1 1
43404 501 1 1
43440 101 1 1
43470 201 1 1
43476 301 1 1
43506 401 1 1
43524 501 1 1
43560 101 1 1
43590 201 1 1
43596 301 1 1
43626 401 1 1
43644 501 1 1
43680 101 1 1
43710 201 1 1
43716 301 1 1
43746 401 1 1
43764 501 1 1
43800 101 1 1
43830 201 1 1
43836 301 1 1
43866 401 1 1
43884 501 1 1
43920 101 1 1
43950 201 1 1
43956 301 1 1
43986 401 1 1
44004 501 1 1
44040 101 1 1
44070 201 1 1
44076 301 1 1
44106 401 1 1
44124 501 1 1
44160 101 1 1
44190 201 1 1
44196 301 1 1
44226 401 1 1
44244 501 1 1
44280 101 1 1
44310 201 1 1
44316 301 1 1
44346 401 1 1
44364 501 1 1
44400 101 1 1
44430 201 1 1
44436 301 1 1
44466 401 1 1
44484 501 1 1
44520 101 1 1
44550 201 1 1
44556 301 1 1
44586 401 1 1
44604 501 1 1
44640 101 1 1
44670 201 1 1
44676 301 1 1
44706 401 1 1
44724 501 1 1
44760 101 1 1
44790 201 1 1
44796 301 1 1
44826 401 1 1
44844 501 1 1
44880 101 1 1
44910 201 1 1
44916 301 1 1
44946 401 1 1
44964 501 1 1
45000 101 1 1
45030 201 1 1
45036 301 1 1
45066 401 1 1
45084 501 1 1
45120 101 1 1
45150 201 1 1
45156 301 1 1
45186 401 1 1
45204 501 1 1
45240 101 1 1
45270 201 1 1
45276 301 1 1
45306 401 1 1
45324 501 1 1
45360 101 1 1
45390 201 1 1
45396 301 1 1
45426 401 1 1
45444 501 1 1
45480 101 1 1
45510 201 1 1
45516 301 1 1
45546 401 1 1
45564 501 1 1
45600 101 1 1
45630 201 1 1
45636 301 1 1
45666 401 1 1
45684 501 1 1
45720 101 1 1
45750 201 1 1
45756 301 1 1
45786 401 1 1
45804 501 1 1
45840 101 1 1
45870 201 1 1
45876 301 1 1
45906 401 1 1
45924 501 1 1
45960 101 1 1
45990 201 1 1
45996 301 1 1
46026 401 1 1
46044 501 1 1
46080 101 1 1
46110 201 1 1
46116 301 1 1
46146 401 1 1
46164 501 1 1
46200 101 1 1
46230 201 1 1
46236 301 1 1
46266 401 1 1
46284 501 1 1
46320 101 1 1
46350 201 1 1
46356 301 1 1
46386 401 1 1
46404 501 1 1
46440 101 1 1
46470 201 1 1
46476 301 1 1
46506 401 1 1
46524 501 1 1
46560 101 1 1
46590 201 1 1
46596 301 1 1
46626 401 1 1
46644 501 1 1
46680 101 1 1
46710 201 1 1
46716 301 1 1
46746 401 1 1
46764 501 1 1
46800 101 1 1
46830 201 1 1
46836 301 1 1
46866 401 1 1
46884 501 1 1
46920 101 1 1
46950 201 1 1
46956 301 1 1
46986 401 1 1
47004 501 1 1
47040 101 1 1
47070 201 1 1
47076 301 1 1
47106 401 1 1
47124 501 1 1
47160 101 1 1
47190 201 1 1
47196 301 1 1
47226 401 1 1
47244 501 1 1
47280 101 1 1
47310 201 1 1
47316 301 1 1
47346 401 1 1
47364 501 1 1
47400 101 1 1
47430 201 1 1
47436 301 1 1
47466 401 1 1
47484 501 1 1
47520 101 1 1
47550 201 1 1
47556 301 1 1
47586 401 1 1
47604 501 1 1
47640 101 1 1
47670 201 1 1
47676 301 1 1
47706 401 1 1
47724 501 1 1
47760 101 1 1
47790 201 1 1
47796 301 1 1
47826 401 1 1
47844 501 1 1
47880 101 1 1
47910 201 1 1
47916 301 1 1
47946 401 1 1
47964 501 1 1
48000 101 1 1
48030 201 1 1
48036 301 1 1
48066 401 1 1
48084 501 1 1
48120 101 1 1
48150 201 1 1
48156 301 1 1
48186 401 1 1
48204 501 1 1
48240 101 1 1
48270 201 1 1
48276 301 1 1
48306 401 1 1
48324 501 1 1
48360 101 1 1
48390 201 1 1
48396 301 1 1
48426 401 1 1
48444 501 1 1
48480 101 1 1
48510 201 1 1
48516 301 1 1
48546 401 1 1
48564 501 1 1
48600 101 1 1
48630 201 1 1
48636 301 1 1
48666 401 1 1
48684 501 1 1
48720 101 1 1
48750 201 1 1
48756 301 1 1
48786 401 1 1
48804 501 1 1
48840 101 1 1
48870 201 1 1
48876 301 1 1
48906 401 1 1
48924 501 1 1
48960 101 1 1
48990 201 1 1
48996 301 1 1
49026 401 1 1
49044 501 1 1
49080 101 1 1
49110 201 1 1
49116 301 1 1
49146 401 1 1
49164 501 1 1
49200 101 1 1
49230 201 1 1
49236 301 1 1
49266 401 1 1
49284 501 1 1
49320 101 1 1
49350 201 1 1
49356 301 1 1
49386 401 1 1
49404 501 1 1
49440 101 1 1
49470 201 1 1
49476 301 1 1
49506 401 1 1
49524 501 1 1
49560 101 1 1
49590 201 1 1
49596 301 1 1
49626 401 1 1
49644 501 1 1
49680 101 1 1
49710 201 1 1
49716 301 1 1
49746 401 1 1
49764 501 1 1
49800 101 1 1
49830 201 1 1
49836 301 1 1
49866 401 1 1
49884 501 1 1
49920 101 1 1
49950 201 1 1
49956 301 1 1
49986 401 1 1
50004 501 1 1
50040 101 1 1
50070 201 1 1
50076 301 1 1
50106 401 1 1
50124 501 1 1
50160 101 1 1
50190 201 1 1
50196 301 1 1
50226 401 1 1
50244 501 1 1
50280 101 1 1
50310 201 1 1
50316 301 1 1
50346 401 1 1
50364 501 1 1
50400 101 1 1
50430 201 1 1
50436 301 1 1
50466 401 1 1
50484 501 1 1
50520 101 1 1
50550 201 1 1
50556 301 1 1
50586 401 1 1
50604 501 1 1
50640 101 1 1
50670 201 1 1
50676 301 1 1
50706 401 1 1
50724 501 1 1
50760 101 1 1
50790 201 1 1
50796 301 1 1
50826 401 1 1
50844 501 1 1
50880 101 1 1
50910 201 1 1
50916 301 1 1
50946 401 1 1
50964 501 1 1
51000 101 1 1
51030 201 1 1
51036 301 1 1
51066 401 1 1
51084 501 1 1
51120 101 1 1
51150 201 1 1
51156 301 1 1
51186 401 1 1
51204 501 1 1
51240 101 1 1
51270 201 1 1
51276 301 1 1
51306 401 1 1
51324 501 1 1
51360 101 1 1
51390 201 1 1
51396 301 1 1
51426 401 1 1
51444 501 1 1
51480 101 1 1
51510 201 1 1
51516 301 1 1
51546 401 1 1
51564 501 1 1
51600 101 1 1
51630 201 1 1
51636 301 1 1
51666 401 1 1
51684 501 1 1
51720 101 1 1
51750 201 1 1
51756 301 1 1
51786 401 1 1
51804 501 1 1
51840 101 1 1
51870 201 1 1
51876 301 1 1
51906 401 1 1
51924 501 1 1
51960 101 1 1
51990 201 1 1
51996 301 1 1
52026 401 1 1
52044 501 1 1
52080 101 1 1
52110 201 1 1
52116 301 1 1
52146 401 1 1
52164 501 1 1
52200 101 1 1
52230 201 1 1
52236 301 1 1
52266 401 1 1
52284 501 1 1
52320 101 1 1
52350 201 1 1
52356 301 1 1
52386 401 1 1
52404 501 1 1
52440 101 1 1
52470 201 1 1
52476 301 1 1
52506 401 1 1
52524 501 1 1
52560 101 1 1
52590 201 1 1
52596 301 1 1
52626 401 1 1
52644 501 1 1
52680 101 1 1
52710 201 1 1
52716 301 1 1
52746 401 1 1
52764 501 1 1
52800 101 1 1
52830 201 1 1
52836 301 1 1
52866 401 1 1
52884 501 1 1
52920 101 1 1
52950 201 1 1
52956 301 1 1
52986 401 1 1
53004 501 1 1
53040 101 1 1
53070 201 1 1
53076 301 1 1
53106 401 1 1
53124 501 1 1
53160 101 1 1
53190 201 1 1
53196 301 1 1
53226 401 1 1
53244 501 1 1
53280 101 1 1
53310 201 1 1
53316 301 1 1
53346 401 1 1
53364 501 1 1
53400 101 1 1
53430 201 1 1
53436 301 1 1
53466 401 1 1
53484 501 1 1
53520 101 1 1
53550 201 1 1
53556 301 1 1
53586 401 1 1
53604 501 1 1
53640 101 1 1
53670 201 1 1
53676 301 1 1
53706 401 1 1
53724 501 1 1
53760 101 1 1
53790 201 1 1
53796 301 1 1
53826 401 1 1
53844 501 1 1
53880 101 1 1
53910 201 1 1
53916 301 1 1
53946 401 1 1
53964 501 1 1
54000 101 1 1
54030 201 1 1
54036 301 1 1
54066 401 1 1
54084 501 1 1
54120 101 1 1
54150 201 1 1
54156 301 1 1
54186 401 1 1
54204 501 1 1
54240 101 1 1
54270 201 1 1
54276 301 1 1
54306 401 1 1
54324 501 1 1
54360 101 1 1
54390 201 1 1
54396 301 1 1
54426 401 1 1
54444 501 1 1
54480 101 1 1
54510 201 1 1
54516 301 1 1
54546 401 1 1
54564 501 1 1
54600 101 1 1
54630 201 1 1
54636 301 1 1
54666 401 1 1
54684 501 1 1
54720 101 1 1
54750 201 1 1
54756 301 1 1
54786 401 1 1
54804 501 1 1
54840 101 1 1
54870 201 1 1
54876 301 1 1
54906 401 1 1
54924 501 1 1
54960 101 1 1
54990 201 1 1
54996 301 1 1
55026 401 1 1
55044 501 1 1
55080 101 1 1
55110 201 1 1
55116 301 1 1
55146 401 1 1
55164 501 1 1
55200 101 1 1
55230 201 1 1
55236 301 1 1
55266 401 1 1
55284 501 1 1
55320 101 1 1
55350 201 1 1
55356 301 1 1
55386 401 1 1
55404 501 1 1
55440 101 1 1
55470 201 1 1
55476 301 1 1
55506 401 1 1
55524 501 1 1
55560 101 1 1
55590 201 1 1
55596 301 1 1
55626 401 1 1
55644 501 1 1
55680 101 1 1
55710 201 1 1
55716 301 1 1
55746 401 1 1
55764 501 1 1
55800 101 1 1
55830 201 1 1
55836 301 1 1
55866 401 1 1
55884 501 1 1
55920 101 1 1
55950 201 1 1
55956 301 1 1
55986 401 1 1
56004 501 1 1
56040 101 1 1
56070 201 1 1
56076 301 1 1
56106 401 1 1
56124 501 1 1
56160 101 1 1
56190 201 1 1
56196 301 1 1
56226 401 1 1
56244 501 1 1
56280 101 1 1
56310 201 1 1
56316 301 1 1
56346 401 1 1
56364 501 1 1
56400 101 1 1
56430 201 1 1
56436 301 1 1
56466 401 1 1
56484 501 1 1
56520 101 1 1
56550 201 1 1
56556 301 1 1
56586 401 1 1
56604 501 1 1
56640 101 1 1
56670 201 1 1
56676 301 1 1
56706 401 1 1
56724 501 1 1
56760 101 1 1
56790 201 1 1
56796 301 1 1
56826 401 1 1
56844 501 1 1
56880 101 1 1
56910 201 1 1
56916 301 1 1
56946 401 1 1
56964 501 1 1
57000 101 1 1
57030 201 1 1
57036 301 1 1
57066 401 1 1
57084 501 1 1
57120 101 1 1
57150 201 1 1
57156 301 1 1
57186 401 1 1
57204 501 1 1
57240 101 1 1
57270 201 1 1
57276 301 1 1
57306 401 1 1
57324 501 1 1
57360 101 1 1
57390 201 1 1
57396 301 1 1
57426 401 1 1
57444 501 1 1
57480 101 1 1
57510 201 1 1
57516 301 1 1
57546 401 1 1
57564 501 1 1
57600 101 1 1
57630 201 1 1
57636 301 1 1
57666 401 1 1
57684 501 1 1
57720 101 1 1
57750 201 1 1
57756 301 1 1
57786 401 1 1
57804 501 1 1
57840 101 1 1
57870 201 1 1
57876 301 1 1
57906 401 1 1
57924 501 1 1
57960 101 1 1
57990 201 1 1
57996 301 1 1
58026 401 1 1
58044 501 1 1
58080 101 1 1
58110 201 1 1
58116 301 1 1
58146 401 1 1
58164 501 1 1
58200 101 1 1
58230 201 1 1
58236 301 1 1
58266 401 1 1
58284 501 1 1
58320 101 1 1
58350 201 1 1
58356 301 1 1
58386 401 1 1
58404 501 1 1
58440 101 1 1
58470 201 1 1
58476 301 1 1
58506 401 1 1
58524 501 1 1
58560 101 1 1
58590 201 1 1
58596 301 1 1
58626 401 1 1
58644 501 1 1
58680 101 1 1
58710 201 1 1
58716 301 1 1
58746 401 1 1
58764 501 1 1
58800 101 1 1
58830 201 1 1
58836 301 1 1
58866 401 1 1
58884 501 1 1
58920 101 1 1
58950 201 1 1
58956 301 1 1
58986 401 1 1
59004 501 1 1
59040 101 1 1
59070 201 1 1
59076 301 1 1
59106 401 1 1
59124 501 1 1
59160 101 1 1
59190 201 1 1
59196 301 1 1
59226 401 1 1
59244 501 1 1
59280 101 1 1
59310 201 1 1
59316 301 1 1
59346 401 1 1
59364 501 1 1
59400 101 1 1
59430 201 1 1
59436 301 1 1
59466 401 1 1
59484 501 1 1
59520 101 1 1
59550 201 1 1
59556 301 1 1
59586 401 1 1
59604 501 1 1
59640 101 1 1
59670 201 1 1
59676 301 1 1
59706 401 1 1
59724 501 1 1
59760 101 1 1
59790 201 1 1
59796 301 1 1
59826 401 1 1
59844 501 1 1
59880 101 1 1
59910 201 1 1
59916 301 1 1
59946 401 1 1
59964 501 1 1
60000 101 1 1
60030 201 1 1
60036 301 1 1
60066 401 1 1
60084 501 1 1
60120 101 1 1
60150 201 1 1
60156 301 1 1
60186 401 1 1
60204 501 1 1
60240 101 1 1
60270 201 1 1
60276 301 1 1
60306 401 1 1
60324 501 1 1
60360 101 1 1
60390 201 1 1
60396 301 1 1
60426 401 1 1
60444 501 1 1
60480 101 1 1
60510 201 1 1
60516 301 1 1
60546 401 1 1
60564 501 1 1
60600 101 1 1
60630 201 1 1
60636 301 1 1
60666 401 1 1
60684 501 1 1
60720 101 1 1
60750 201 1 1
60756 301 1 1
60786 401 1 1
60804 501 1 1
60840 101 1 1
60870 201 1 1
60876 301 1 1
60906 401 1 1
60924 501 1 1
60960 101 1 1
60990 201 1 1
60996 301 1 1
61026 401 1 1
61044 501 1 1
61080 101 1 1
61110 201 1 1
61116 301 1 1
61146 401 1 1
61164 501 1 1
61200 101 1 1
61230 201 1 1
61236 301 1 1
61266 401 1 1
61284 501 1 1
61320 101 1 1
61350 201 1 1
61356 301 1 1
61386 401 1 1
61404 501 1 1
61440 101 1 1
61470 201 1 1
61476 301 1 1
61506 401 1 1
61524 501 1 1
61560 101 1 1
61590 201 1 1
61596 301 1 1
61626 401 1 1
61644 501 1 1
61680 101 1 1
61710 201 1 1
61716 301 1 1
61746 401 1 1
61764 501 1 1
61800 101 1 1
61830 201 1 1
61836 301 1 1
61866 401 1 1
61884 501 1 1
61920 101 1 1
61950 201 1 1
61956 301 1 1
61986 401 1 1
62004 501 1 1
62040 101 1 1
62070 201 1 1
62076 301 1 1
62106 401 1 1
62124 501 1 1
62160 101 1 1
62190 201 1 1
62196 301 1 1
62226 401 1 1
62244 501 1 1
62280 101 1 1
62310 201 1 1
62316 301 1 1
62346 401 1 1
62364 501 1 1
62400 101 1 1
62430 201 1 1
62436 301 1 1
62466 401 1 1
62484 501 1 1
62520 101 1 1
62550 201 1 1
62556 301 1 1
62586 401 1 1
62604 501 1 1
62640 101 1 1
62670 201 1 1
62676 301 1 1
62706 401 1 1
62724 501 1 1
62760 101 1 1
62790 201 1 1
62796 301 1 1
62826 401 1 1
62844 501 1 1
62880 101 1 1
62910 201 1 1
62916 301 1 1
62946 401 1 1
62964 501 1 1
63000 101 1 1
63030 201 1 1
63036 301 1 1
63066 401 1 1
63084 501 1 1
63120 101 1 1
63150 201 1 1
63156 301 1 1
63186 401 1 1
63204 501 1 1
63240 101 1 1
63270 201 1 1
63276 301 1 1
63306 401 1 1
63324 501 1 1
63360 101 1 1
63390 201 1 1
63396 301 1 1
63426 401 1 1
63444 501 1 1
63480 101 1 1
63510 201 1 1
63516 301 1 1
63546 401 1 1
63564 501 1 1
63600 101 1 1
63630 201 1 1
63636 301 1 1
63666 401 1 1
63684 501 1 1
63720 101 1 1
63750 201 1 1
63756 301 1 1
63786 401 1 1
63804 501 1 1
63840 101 1 1
63870 201 1 1
63876 301 1 1
63906 401 1 1
63924 501 1 1
63960 101 1 1
63990 201 1 1
63996 301 1 1
64026 401 1 1
64044 501 1 1
64080 101 1 1
64110 201 1 1
64116 301 1 1
64146 401 1 1
64164 501 1 1
64200 101 1 1
64230 201 1 1
64236 301 1 1
64266 401 1 1
64284 501 1 1
64320 101 1 1
64350 201 1 1
64356 301 1 1
64386 401 1 1
64404 501 1 1
64440 101 1 1
64470 201 1 1
64476 301 1 1
64506 401 1 1
64524 501 1 1
64560 101 1 1
64590 201 1 1
64596 301 1 1
64626 401 1 1
64644 501 1 1
64680 101 1 1
64710 201 1 1
64716 301 1 1
64746 401 1 1
64764 501 1 1
64800 101 1 1
64830 201 1 1
64836 301 1 1
64866 401 1 1
64884 501 1 1
64920 101 1 1
64950 201 1 1
64956 301 1 1
64986 401 1 1
65004 501 1 1
65040 101 1 1
65070 201 1 1
65076 301 1 1
65106 401 1 1
65124 501 1 1
65160 101 1 1
65190 201 1 1
65196 301 1 1
65226 401 1 1
65244 501 1 1
65280 101 1 1
65310 201 1 1
65316 301 1 1
65346 401 1 1
65364 501 1 1
65400 101 1 1
65430 201 1 1
65436 301 1 1
65466 401 1 1
65484 501 1 1
65520 101 1 1
65550 201 1 1
65556 301 1 1
65586 401 1 1
65604 501 1 1
65640 101 1 1
65670 201 1 1
65676 301 1 1
65706 401 1 1
65724 501 1 1
65760 101 1 1
65790 201 1 1
65796 301 1 1
65826 401 1 1
65844 501 1 1
65880 101 1 1
65910 201 1 1
65916 301 1 1
65946 401 1 1
65964 501 1 1
66000 101 1 1
66030 201 1 1
66036 301 1 1
66066 401 1 1
66084 501 1 1
66120 101 1 1
66150 201 1 1
66156 301 1 1
66186 401 1 1
66204 501 1 1
66240 101 1 1
66270 201 1 1
66276 301 1 1
66306 401 1 1
66324 501 1 1
66360 101 1 1
66390 201 1 1
66396 301 1 1
66426 401 1 1
66444 501 1 1
66480 101 1 1
66510 201 1 1
66516 301 1 1
66546 401 1 1
66564 501 1 1
66600 101 1 1
66630 201 1 1
66636 301 1 1
66666 401 1 1
66684 501 1 1
66720 101 1 1
66750 201 1 1
66756 301 1 1
66786 401 1 1
66804 501 1 1
66840 101 1 1
66870 201 1 1
66876 301 1 1
66906 401 1 1
66924 501 1 1
66960 101 1 1
66990 201 1 1
66996 301 1 1
67026 401 1 1
67044 501 1 1
67080 101 1 1
67110 201 1 1
67116 301 1 1
67146 401 1 1
67164 501 1 1
67200 101 1 1
67230 201 1 1
67236 301 1 1
67266 401 1 1
67284 501 1 1
67320 101 1 1
67350 201 1 1
67356 301 1 1
67386 401 1 1
67404 501 1 1
67440 101 1 1
67470 201 1 1
67476 301 1 1
67506 401 1 1
67524 501 1 1
67560 101 1 1
67590 201 1 1
67596 301 1 1
67626 401 1 1
67644 501 1 1
67680 101 1 1
67710 201 1 1
67716 301 1 1
67746 401 1 1
67764 501 1 1
67800 101 1 1
67830 201 1 1
67836 301 1 1
67866 401 1 1
67884 501 1 1
67920 101 1 1
67950 201 1 1
67956 301 1 1
67986 401 1 1
68004 501 1 1
68040 101 1 1
68070 201 1 1
68076 301 1 1
68106 401 1 1
68124 501 1 1
68160 101 1 1
68190 201 1 1
68196 301 1 1
68226 401 1 1
68244 501 1 1
68280 101 1 1
68310 201 1 1
68316 301 1 1
68346 401 1 1
68364 501 1 1
68400 101 1 1
68430 201 1 1
68436 301 1 1
68466 401 1 1
68484 501 1 1
68520 101 1 1
68550 201 1 1
68556 301 1 1
68586 401 1 1
68604 501 1 1
68640 101 1 1
68670 201 1 1
68676 301 1 1
68706 401 1 1
68724 501 1 1
68760 101 1 1
68790 201 1 1
68796 301 1 1
68826 401 1 1
68844 501 1 1
68880 101 1 1
68910 201 1 1
68916 301 1 1
68946 401 1 1
68964 501 1 1
69000 101 1 1
69030 201 1 1
69036 301 1 1
69066 401 1 1
69084 501 1 1
69120 101 1 1
69150 201 1 1
69156 301 1 1
69186 401 1 1
69204 501 1 1
69240 101 1 1
69270 201 1 1
69276 301 1 1
69306 401 1 1
69324 501 1 1
69360 101 1 1
69390 201 1 1
69396 301 1 1
69426 401 1 1
69444 501 1 1
69480 101 1 1
69510 201 1 1
69516 301 1 1
69546 401 1 1
69564 501 1 1
69600 101 1 1
69630 201 1 1
69636 301 1 1
69666 401 1 1
69684 501 1 1
69720 101 1 1
69750 201 1 1
69756 301 1 1
69786 401 1 1
69804 501 1 1
69840 101 1 1
69870 201 1 1
69876 301 1 1
69906 401 1 1
69924 501 1 1
69960 101 1 1
69990 201 1 1
69996 301 1 1
70026 401 1 1
70044 501 1 1
70080 101 1 1
70110 201 1 1
70116 301 1 1
70146 401 1 1
70164 501 1 1
70200 101 1 1
70230 201 1 1
70236 301 1 1
70266 401 1 1
70284 501 1 1
70320 101 1 1
70350 201 1 1
70356 301 1 1
70386 401 1 1
70404 501 1 1
70440 101 1 1
70470 201 1 1
70476 301 1 1
70506 401 1 1
70524 501 1 1
70560 101 1 1
70590 201 1 1
70596 301 1 1
70626 401 1 1
70644 501 1 1
70680 101 1 1
70710 201 1 1
70716 301 1 1
70746 401 1 1
70764 501 1 1
70800 101 1 1
70830 201 1 1
70836 301 1 1
70866 401 1 1
70884 501 1 1
70920 101 1 1
70950 201 1 1
70956 301 1 1
70986 401 1 1
71004 501 1 1
71040 101 1 1
71070 201 1 1
71076 301 1 1
71106 401 1 1
71124 501 1 1
71160 101 1 1
71190 201 1 1
71196 301 1 1
71226 401 1 1
71244 501 1 1
71280 101 1 1
71310 201 1 1
71316 301 1 1
71346 401 1 1
71364 501 1 1
71400 101 1 1
71430 201 1 1
71436 301 1 1
71466 401 1 1
71484 501 1 1
71520 101 1 1
71550 201 1 1
71556 301 1 1
71586 401 1 1
71604 501 1 1
71640 101 1 1
71670 201 1 1
71676 301 1 1
71706 401 1 1
71724 501 1 1
71760 101 1 1
71790 201 1 1
71796 301 1 1
71826 401 1 1
71844 501 1 1
71880 101 1 1
71910 201 1 1
71916 301 1 1
71946 401 1 1
71964 501 1 1
72000 101 1 1
72030 201 1 1
72036 301 1 1
72066 401 1 1
72084 501 1 1
72120 101 1 1
72150 201 1 1
72156 301 1 1
72186 401 1 1
72204 501 1 1
72240 101 1 1
72270 201 1 1
72276 301 1 1
72306 401 1 1
72324 501 1 1
72360 101 1 1
72390 201 1 1
72396 301 1 1
72426 401 1 1
72444 501 1 1
72480 101 1 1
72510 201 1 1
72516 301 1 1
72546 401 1 1
72564 501 1 1
72600 101 1 1
72630 201 1 1
72636 301 1 1
72666 401 1 1
72684 501 1 1
72720 101 1 1
72750 201 1 1
72756 301 1 1
72786 401 1 1
72804 501 1 1
72840 101 1 1
72870 201 1 1
72876 301 1 1
72906 401 1 1
72924 501 1 1
72960 101 1 1
72990 201 1 1
72996 301 1 1
73026 401 1 1
73044 501 1 1
73080 101 1 1
73110 201 1 1
73116 301 1 1
73146 401 1 1
73164 501 1 1
73200 101 1 1
73230 201 1 1
73236 301 1 1
73266 401 1 1
73284 501 1 1
73320 101 1 1
73350 201 1 1
73356 301 1 1
73386 401 1 1
73404 501 1 1
73440 101 1 1
73470 201 1 1
73476 301 1 1
73506 401 1 1
73524 501 1 1
73560 101 1 1
73590 201 1 1
73596 301 1 1
73626 401 1 1
73644 501 1 1
73680 101 1 1
73710 201 1 1
73716 301 1 1
73746 401 1 1
73764 501 1 1
73800 101 1 1
73830 201 1 1
73836 301 1 1
73866 401 1 1
73884 501 1 1
73920 101 1 1
73950 201 1 1
73956 301 1 1
73986 401 1 1
74004 501 1 1
74040 101 1 1
74070 201 1 1
74076 301 1 1
74106 401 1 1
74124 501 1 1
74160 101 1 1
74190 201 1 1
74196 301 1 1
74226 401 1 1
74244 501 1 1
74280 101 1 1
74310 201 1 1
74316 301 1 1
74346 401 1 1
74364 501 1 1
74400 101 1 1
74430 201 1 1
74436 301 1 1
